name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
amsterdam,3/13/22,60.8,48.2,53.8,60.8,43.4,52.8,39.8,59.8,0,0,0,,0,0,22.6,15.1,150.2,1012.9,93.9,24.2,107.7,9.4,5,,2022-03-13T06:59:34,2022-03-13T18:41:08,0.34,Overcast,Cloudy skies throughout the day.,cloudy,"06260099999,D3248,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,3/14/22,53.7,40.9,49.2,53.7,40.1,47.5,42.5,77.9,0.006,100,8.33,rain,0,0,21.4,15.2,224.4,1023,78.7,17.9,80,7.1,5,,2022-03-14T06:57:14,2022-03-14T18:42:55,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"06260099999,D3248,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,3/15/22,57,41.5,47.8,57,39.7,46.8,39.7,75,0,0,0,,0,0,13.7,8.1,137.1,1024.8,73.3,16.6,118.5,10.2,6,,2022-03-15T06:54:54,2022-03-15T18:44:41,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,3/16/22,55.7,40.2,48.9,55.7,34.8,46.6,40.2,73,0,0,0,,0,0,27.8,17.4,126.9,1021.8,86.9,15.3,108,9.4,6,,2022-03-16T06:52:35,2022-03-16T18:46:27,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,3/17/22,52.1,38.7,46.9,52.1,34,43.1,39.8,76.9,0.053,100,20.83,rain,0,0,27.4,18.9,266.5,1028.3,53.6,15.4,153.9,13.3,6,,2022-03-17T06:50:14,2022-03-17T18:48:13,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"06260099999,D3248,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,3/18/22,58.5,34.2,46.8,58.5,32.6,45.7,39,76,0,0,0,,0,0,18.2,14.4,65.1,1042.7,4.2,15.7,157.3,13.8,6,,2022-03-18T06:47:54,2022-03-18T18:49:59,0.5,Clear,Clear conditions throughout the day.,clear-day,"06260099999,D3248,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,3/19/22,55.4,40.3,47.8,55.4,34.9,44,33.2,60.1,0,0,0,,0,0,29.8,19.8,70.4,1041.6,1.2,21.3,159.6,13.9,6,,2022-03-19T06:45:34,2022-03-19T18:51:45,0.54,Clear,Clear conditions throughout the day.,clear-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,3/20/22,47,35.8,41.4,41.4,30,34.6,32.1,70.1,0.009,100,8.33,rain,0,0,29.1,17.5,99.4,1029.7,41.4,16,79,6.9,3,,2022-03-20T06:43:13,2022-03-20T18:53:30,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,3/21/22,59.1,33.9,45.8,59.1,29.1,44.2,33.4,64.8,0,0,0,,0,0,13.4,10,129.2,1030.4,5,10.3,171,14.9,6,,2022-03-21T06:40:52,2022-03-21T18:55:16,0.61,Clear,Clear conditions throughout the day.,clear-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,3/22/22,66,40.2,52.2,66,37.6,51.6,40.4,67.4,0,0,0,,0,0,12.2,6.7,96,1030.9,11.3,9.5,160.3,13.9,6,,2022-03-22T06:38:32,2022-03-22T18:57:01,0.65,Clear,Clear conditions throughout the day.,clear-day,"06260099999,D3248,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,3/23/22,66,39.9,52.3,66,39.9,52.1,37.2,62.1,0,0,0,,0,0,13.4,10.1,66.8,1030.6,0.4,8.9,170.7,14.9,6,,2022-03-23T06:36:11,2022-03-23T18:58:46,0.68,Clear,Clear conditions throughout the day.,clear-day,"06260099999,D3248,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,3/24/22,62.6,37.3,50.2,62.6,37.3,49.8,38.2,66.5,0,0,0,,0,0,13.4,7.5,7.2,1029.9,4.4,7.3,169.9,14.8,6,,2022-03-24T06:33:50,2022-03-24T19:00:31,0.72,Clear,Clear conditions throughout the day.,clear-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,3/25/22,59.4,35.7,48,59.4,35.2,47,36.1,66.5,0,0,0,,0,0,15.7,12.4,33.1,1031.3,1.1,7.1,164.3,14.2,6,,2022-03-25T06:31:29,2022-03-25T19:02:16,0.75,Clear,Clear conditions throughout the day.,clear-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,3/26/22,61.4,35.9,49.7,61.4,35.9,49,39.8,71.1,0,0,0,,0,0,17.9,11.9,27.7,1032.8,20,11,179.3,15.4,6,,2022-03-26T06:29:09,2022-03-26T19:04:01,0.79,Clear,Partly cloudy throughout the day.,clear-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,3/27/22,59,42.3,50,59,37.9,47.6,39.6,71,0,0,0,,0,0,18.6,11.1,44,1031.7,37,16.6,187.3,15.5,7,,2022-03-27T07:26:48,2022-03-27T20:05:46,0.83,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,3/28/22,55.6,40.9,46.7,55.6,36.1,44.1,42.2,85.6,0,0,0,,0,0,12.4,10.1,33.8,1023.7,60.9,8,120.9,10.7,6,,2022-03-28T07:24:27,2022-03-28T20:07:30,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,3/29/22,54.3,42.7,47,54.3,37,43.7,40.8,79.8,0,0,0,,0,0,17.9,11.1,54,1013.7,73.3,6.8,137.3,12.2,6,,2022-03-29T07:22:07,2022-03-29T20:09:15,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,3/30/22,48.4,37.4,43.4,44.3,30.4,39.1,36,76.1,0.001,100,4.17,rain,0,0,29.8,16.2,44.6,1006.2,79.1,17.8,123.1,10.8,4,,2022-03-30T07:19:47,2022-03-30T20:10:59,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,3/31/22,39.7,33.5,36,34.4,21.3,27.8,33.7,91.2,0.635,100,83.33,"rain,snow",0.2,0.1,35.8,22.6,25.4,1002.2,99.4,11.9,53.5,4.8,3,,2022-03-31T07:17:27,2022-03-31T20:12:44,0.97,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,4/1/22,41.2,32.2,36.6,31.8,19.7,26.3,28,72.5,0.298,100,58.33,"rain,snow",0.1,0.2,37.8,28,37.4,1010.7,97.8,19.9,118.4,10.4,6,,2022-04-01T07:15:07,2022-04-01T20:14:28,0,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"06260099999,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,4/2/22,44.4,32.9,38.7,37.3,26.5,31.8,25.6,60.5,0.001,100,4.17,rain,0,0,27.1,16.3,24.2,1019.6,65.9,27.3,167.9,14.6,7,,2022-04-02T07:12:48,2022-04-02T20:16:13,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,4/3/22,46.4,27.9,37.8,41.2,24.5,33.9,31.2,78.2,0.027,100,12.5,rain,0,0,21.1,13,292.6,1022.9,69.8,23.3,133,11.6,8,,2022-04-03T07:10:28,2022-04-03T20:17:57,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"06260099999,D3248,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,4/4/22,49.6,37.7,44.6,43.6,31.4,36.9,40.9,86.9,0.443,100,66.67,rain,0,0,39.8,28.3,240.5,1008.9,97.5,9.3,26.7,2.3,1,,2022-04-04T07:08:09,2022-04-04T20:19:41,0.1,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06260099999,D3248,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,4/5/22,52.2,45.6,49.2,52.2,41.3,47.4,46.4,90.2,0.111,100,58.33,rain,0,0,29.6,21.2,261.3,1004.8,99.9,9.4,44,3.9,2,,2022-04-05T07:05:51,2022-04-05T20:21:26,0.13,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,4/6/22,51.6,48.3,50.1,51.6,41.1,46.7,44.5,81.3,0.025,100,33.33,rain,0,0,38.9,31.1,228.1,998.2,99.4,16.8,52.5,4.5,3,,2022-04-06T07:03:33,2022-04-06T20:23:10,0.17,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"06260099999,D3248,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,4/7/22,51,43.5,47.6,51,34.4,39.9,41.5,79.7,0.44,100,16.67,rain,0,0,57.5,35.7,244.2,985.3,95.1,10.8,120.6,10.3,9,,2022-04-07T07:01:15,2022-04-07T20:24:54,0.2,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,4/8/22,48,40.7,43.9,43.2,32.5,37.2,35.9,73.6,0.17,100,8.33,rain,0,0,34.2,24.6,288.8,997.8,91.1,19.4,121.5,10.4,5,,2022-04-08T06:58:58,2022-04-08T20:26:38,0.23,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,4/9/22,46.4,39,42.7,39.2,30.9,35.4,35.1,74.4,0.01,100,12.5,rain,0,0,35.1,22.9,298.2,1010.4,69.9,18.3,146.3,12.7,8,,2022-04-09T06:56:41,2022-04-09T20:28:23,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,4/10/22,51.2,37,43.6,51.2,31.2,39.9,32.8,67.3,0.143,100,8.33,rain,0,0,19.2,12.4,287.1,1019.7,68.1,24.1,213.8,18.5,8,,2022-04-10T06:54:25,2022-04-10T20:30:07,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,4/11/22,58.2,36.1,48.4,58.2,32.6,47.2,33.9,59.9,0.003,100,4.17,rain,0,0,25.3,14.8,108.7,1016.4,93.2,25.2,200.5,17.3,7,,2022-04-11T06:52:09,2022-04-11T20:31:51,0.33,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"06260099999,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,4/12/22,67.7,45.7,56.1,67.7,40.4,54.5,41.2,57.8,0,0,0,,0,0,22.8,14.8,124.7,1009.6,85.6,23.3,163.6,14,6,,2022-04-12T06:49:54,2022-04-12T20:33:35,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,4/13/22,61.1,52.2,55.8,61.1,52.2,55.8,48.7,77.5,0,0,0,,0,0,17.7,12.4,248.6,1015.5,94,19.3,108.4,9.5,5,,2022-04-13T06:47:39,2022-04-13T20:35:20,0.39,Overcast,Cloudy skies throughout the day.,cloudy,"06260099999,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,4/14/22,61.8,45.9,53.8,61.8,43.8,53.1,46.8,78.6,0,0,0,,0,0,19.9,13.1,291.2,1021.4,71,13.5,220.5,19,8,,2022-04-14T06:45:25,2022-04-14T20:37:04,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,4/15/22,53.3,44.5,48.9,53.3,41,47.6,43,80.6,0,0,0,,0,0,21,10.8,49.1,1028.1,88.5,18.9,104.6,9.1,4,,2022-04-15T06:43:12,2022-04-15T20:38:48,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,4/16/22,60.5,42.6,51.7,60.5,37.7,49.5,39.1,65,0,0,0,,0,0,21.8,11.7,92.1,1032,55.3,18.7,245.8,21.2,8,,2022-04-16T06:41:00,2022-04-16T20:40:32,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,4/17/22,64.1,42.5,53.3,64.1,37.5,51.3,32.6,46.9,0,0,0,,0,0,17.7,12.7,122.1,1026.7,21.1,25,256.2,22.2,8,,2022-04-17T06:38:48,2022-04-17T20:42:16,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,4/18/22,65.3,44.7,55.2,65.3,41,53.9,34.3,46.6,0,0,0,,0,0,16.8,10.8,142.6,1018.2,63.5,24.4,243.1,21,8,,2022-04-18T06:36:37,2022-04-18T20:44:01,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,4/19/22,63.9,42.7,54.1,63.9,42.7,54,39.6,61,0,0,0,,0,0,22.7,14.3,54.4,1015.4,93.4,18.1,201.4,17.6,7,,2022-04-19T06:34:27,2022-04-19T20:45:45,0.59,Overcast,Cloudy skies throughout the day.,cloudy,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,4/20/22,61.4,42.9,53.4,61.4,38.5,52.1,38.6,59,0,0,0,,0,0,24.3,15.2,57.4,1016.8,20.8,23.4,259.6,22.6,8,,2022-04-20T06:32:18,2022-04-20T20:47:29,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,4/21/22,62.4,43.2,53.7,62.4,39.5,52.6,40.8,63.6,0,0,0,,0,0,26.5,17.4,55.6,1013.7,60.1,23,222.4,19.3,8,,2022-04-21T06:30:09,2022-04-21T20:49:13,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,4/22/22,63,49.4,56.1,63,44.3,55.5,43.3,63.4,0,0,0,,0,0,27.5,18.1,62.2,1008.4,47.2,22.8,209.5,18.3,8,,2022-04-22T06:28:02,2022-04-22T20:50:56,0.7,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,4/23/22,64.3,50.2,57.1,64.3,50.2,57.1,42.8,60.1,0,0,0,,0,0,31.2,22.1,73.9,1005.3,34.5,19.1,229.6,19.7,8,,2022-04-23T06:25:56,2022-04-23T20:52:40,0.75,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"06260099999,D3248,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,4/24/22,61,48.2,53.6,61,42.8,52,40.9,63,0,0,0,,0,0,31.2,20.1,43,1006.3,1.8,23.8,264.7,22.9,8,,2022-04-24T06:23:50,2022-04-24T20:54:24,0.77,Clear,Clear conditions throughout the day.,clear-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,4/25/22,51.2,46.6,48.3,51.2,41.8,45,42.3,79.6,0.017,100,20.83,rain,0,0,23.4,14.9,37.3,1012.5,82.1,15.6,38.6,3.3,2,,2022-04-25T06:21:46,2022-04-25T20:56:07,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,4/26/22,55.1,41.7,48.9,55.1,37.8,46.2,38.9,69.3,0,0,0,,0,0,22.2,15.1,0.4,1019.6,54.4,22.2,79,5.6,5,,2022-04-26T06:19:42,2022-04-26T20:57:51,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,4/27/22,52.5,39.6,46.5,52.5,38.3,45.7,37.6,72.6,0,0,0,,0,0,15.2,8.8,343.8,1026.5,60.4,18.6,101.6,8.9,3,,2022-04-27T06:17:40,2022-04-27T20:59:34,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,4/28/22,56.3,36.3,46.6,56.3,35.4,45,38.7,75.2,0,0,0,,0,0,19.8,13.4,40.7,1030.9,63.5,17.2,179.5,15.6,7,,2022-04-28T06:15:39,2022-04-28T21:01:17,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,E5029,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,4/29/22,52.8,44.4,47.8,52.8,38.5,44.2,39.7,73.9,0,0,0,,0,0,24.2,15.1,44.1,1030.4,95.4,21.6,129.5,11.2,6,,2022-04-29T06:13:40,2022-04-29T21:02:59,0.95,Overcast,Cloudy skies throughout the day.,cloudy,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,4/30/22,52.9,40.8,47.4,52.9,37.8,45.8,39.6,74.8,0,0,0,,0,0,21.3,12.3,334.8,1028,91,22.9,66.9,5.7,4,,2022-04-30T06:11:41,2022-04-30T21:04:42,0,Overcast,Cloudy skies throughout the day.,cloudy,"06260099999,D3248,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,5/1/22,58.3,35,47.6,58.3,35,47.3,39.1,74.7,0,0,0,,0,0,16.5,10.1,0.9,1024.2,63.4,14.5,220.5,19.2,8,,2022-05-01T06:09:44,2022-05-01T21:06:24,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,5/2/22,60.3,39.2,51.3,60.3,39.2,50.5,40.1,68.5,0,0,0,,0,0,19,12.8,18.4,1020.9,1.2,18.4,278.2,24.3,8,,2022-05-02T06:07:48,2022-05-02T21:08:06,0.05,Clear,Clear conditions throughout the day.,clear-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,5/3/22,53.9,39.5,48.5,53.9,38.2,47.6,43,82.1,0,0,0,,0,0,21.1,10.9,7.7,1020.2,94,11,93,7.9,3,,2022-05-03T06:05:54,2022-05-03T21:09:47,0.08,Overcast,Cloudy skies throughout the day.,cloudy,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,5/4/22,56.9,38.3,49.5,56.9,35.5,48.7,37.8,65.1,0,0,0,,0,0,14.8,8.6,334.1,1019.7,82.9,20.9,242.6,20.9,8,,2022-05-04T06:04:01,2022-05-04T21:11:29,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,E5029,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,5/5/22,64.8,41.8,53.8,64.8,41.8,53.6,46,76.1,0,0,0,,0,0,18.4,10.3,285.3,1022,71.9,10.9,203.8,17.7,9,,2022-05-05T06:02:10,2022-05-05T21:13:09,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,5/6/22,66.9,46.7,56.3,66.9,44.9,55.8,48.2,77.1,0,0,0,,0,0,19.3,14.7,263.9,1025.1,68.2,11.9,274.2,23.8,8,,2022-05-06T06:00:20,2022-05-06T21:14:50,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,5/7/22,63.9,52.5,57.8,63.9,52.5,57.8,50.4,76.8,0.003,100,4.17,rain,0,0,22,13.9,349.9,1023.9,80.1,13.9,206.2,17.8,8,,2022-05-07T05:58:32,2022-05-07T21:16:29,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,5/8/22,59.6,45,52.4,59.6,41.2,51,42,69.2,0,0,0,,0,0,19.5,12.6,36.4,1028.5,31.9,16.2,273.5,23.7,8,,2022-05-08T05:56:45,2022-05-08T21:18:08,0.25,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,5/9/22,69.9,42.9,57,69.9,39.5,56,42.8,62.4,0,0,0,,0,0,17.1,8.4,97.4,1025.3,44.3,17,278,24.2,8,,2022-05-09T05:55:00,2022-05-09T21:19:47,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,5/10/22,69.6,54.3,61.2,69.6,54.3,61.2,48.6,64.2,0.002,100,8.33,rain,0,0,32.8,23.7,224.8,1016.4,93.8,20,131.1,11.2,5,,2022-05-10T05:53:17,2022-05-10T21:21:25,0.31,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"06260099999,D3248,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,5/11/22,63.4,55.5,58.9,63.4,55.5,58.9,49.1,70.6,0.089,100,12.5,rain,0,0,38.9,23.3,237,1010.7,89.6,17.8,194.8,16.8,9,,2022-05-11T05:51:36,2022-05-11T21:23:02,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,5/12/22,63.7,49.8,56.6,63.7,46.6,56.4,46.1,69.9,0.009,100,8.33,rain,0,0,30.3,19.3,251.8,1016.8,21,19.3,298.9,25.8,9,,2022-05-12T05:49:56,2022-05-12T21:24:39,0.38,"Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning rain.,rain,"06260099999,D3248,E5029,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,5/13/22,62.1,54,57.4,62.1,54,57.4,46.9,68.2,0,0,0,,0,0,29.9,20.8,248.9,1018.6,74.9,18.7,265.3,23.1,9,,2022-05-13T05:48:18,2022-05-13T21:26:14,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,E5029,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,5/14/22,67.1,49.3,59.2,67.1,46.3,59,48.5,69.8,0,0,0,,0,0,23.6,10.8,277.3,1021,33.2,11.2,286.9,24.8,9,,2022-05-14T05:46:43,2022-05-14T21:27:49,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,E5029,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,5/15/22,74.7,49,63.3,74.7,46.2,63.2,48.4,61.2,0,0,0,,0,0,18,12.4,67.6,1019,49,14.8,288.4,24.9,8,,2022-05-15T05:45:09,2022-05-15T21:29:23,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,E5029,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,5/16/22,72.5,58.8,63.8,72.5,58.8,63.8,53.1,68.4,0.029,100,12.5,rain,0,0,29.2,21.3,210.9,1015,80.8,17.7,122.5,10.4,4,,2022-05-16T05:43:37,2022-05-16T21:30:56,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,5/17/22,73.4,53.8,63.7,73.4,53.8,63.7,55.7,76.4,0.007,100,12.5,rain,0,0,19,10.6,92.6,1019.4,86.4,16.2,26.8,1.5,1,,2022-05-17T05:42:08,2022-05-17T21:32:28,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"06260099999,D3248,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,5/18/22,70.2,58.8,64.9,70.2,58.8,64.9,56.1,74.1,0,0,0,,0,0,18.9,12.2,277.3,1019.9,79.8,15.7,259.4,22.4,9,,2022-05-18T05:40:40,2022-05-18T21:33:59,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,E5029,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,5/19/22,70.9,54.1,63.1,70.9,54.1,63.1,58.4,84.9,0.198,100,33.33,rain,0,0,29.6,17.7,198.6,1018.1,86.4,13.4,128.4,11.1,7,,2022-05-19T05:39:15,2022-05-19T21:35:29,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,D3248,E5029,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,5/20/22,66.1,48.6,55.8,66.1,48.6,55.8,52,87.9,0.485,100,20.83,rain,0,0,19.9,14.3,284.9,1018.4,94.1,9.5,112.6,9.9,5,,2022-05-20T05:37:52,2022-05-20T21:36:57,0.65,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06260099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,5/21/22,61.3,51,57.1,61.3,51,57.1,50.4,78.7,0.002,100,4.17,rain,0,0,24.5,17.1,258.1,1020,74.5,14,201.8,17.4,6,,2022-05-21T05:36:32,2022-05-21T21:38:24,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"06260099999,D3248,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,5/22/22,69,45.7,59,69,45.1,58.9,48.9,72,0,0,0,,0,0,13.7,8.4,141.8,1015.7,75.2,15.8,279.7,24.1,8,,2022-05-22T05:35:14,2022-05-22T21:39:50,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,5/23/22,68.6,55.3,60.7,68.6,55.3,60.7,53.2,77.3,0.48,100,25,rain,0,0,24.3,15,53.9,1002.3,95.3,16.7,98.8,8.5,6,,2022-05-23T05:33:58,2022-05-23T21:41:14,0.75,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06260099999,D3248,06249099999,06240099999,C0449,06269099999,06257099999"
